name,review_text,review_rating
"Union Brasserie, Bakery & Bar","I LOVE HEREEEEE. sukaa banget ambience nya, pelayanan nya, love it 🫶🏻",5
"Union Brasserie, Bakery & Bar",Sebaiknya reservasi dulu ya! 😄👍🏻,5
"Union Brasserie, Bakery & Bar",I assume you need to get here early to get some menue items. That being said the food was fantastic and we'll priced. Freindly staff and overall warm environment.,5
"Union Brasserie, Bakery & Bar","tempatnya selalu ramai, but worth the price lah ya...",5
"Union Brasserie, Bakery & Bar","Sangat tidak menyenangkan ditengahndinner kami ,union Kasih tamu yang membawa dengan cerutu 2 orang di tengah tengah dalam situasi resto ramai, bau cerutu yang pekat langsung membuat mata saya pedih Dan meja kami jadi bau asap Dan pusing karena asap cerutu yang pekat Dan bau jadi akhirnya kami memutuskan untuk closed bill Dan membungkus makanan kami semua",1
"Union Brasserie, Bakery & Bar","Union Brasserie and Bar @ Plaza Senayan

Atmosphere: Located inside Plaza Senayan . One of the earliest cafe that opens in Senayan. It opens at 7:00am Jakarta time. It’s popular with cyclists and runners for post workout breakfast much like Monolog in the same vicinity.

Service: Staff were friendly and able to provide tailored recommendations .

Food: Ordered their avo, egg, scallion chilli butter, salt bagel and chilli oil. The bagel was chewy, soft and well seasoned. All the ingredients came together nicely. Paired it with a cap and a black.

Highly recommended for an easy, relaxing Sunday morning. Watching local Jakartans wake up to go about their weekend working out and enjoying the time with their family and friends.

Price: IDR 200k or MYR 53 plus per person

Google: 4.6

Brasserie et Bar Union @ Plaza Senayan

Ambiance : Situé sur la Plaza Senayan. L'un des premiers cafés de Senayan. Il ouvre à 7h, heure de Jakarta. Il est très apprécié des cyclistes et des coureurs pour un petit-déjeuner après l'entraînement, tout comme le Monolog, situé dans le même quartier.

Service : Le personnel était sympathique et pouvait fournir des recommandations personnalisées.

Repas : J'ai commandé un bagel à l'avocat, aux œufs, au beurre pimenté à l'oignon vert, au sel et à l'huile pimentée. Le bagel était moelleux, fondant et bien assaisonné. Tous les ingrédients se mariaient à merveille. Je l'ai accompagné d'une casquette et d'un verre de vin noir.

Fortement recommandé pour un dimanche matin tranquille et relaxant. Regarder les Jakartanais se réveiller pour leur week-end de sport et profiter de ce moment en famille et entre amis.

Prix : 200 000 IDR ou plus de 53 MYR par personne",5
"Union Brasserie, Bakery & Bar","Ini tempat makan nyaman di Plaza Senayan, menghadap ke air mancur, bersebelahan dgn Starbucks dan HSBC. Enak buat ketemuan sambil makan siang. Masakannya tertata rapi, bahan2 segar.",4
"Union Brasserie, Bakery & Bar",good place for hang out,5
"Union Brasserie, Bakery & Bar","Makanan ga usah di raguin enak as always, tp pelayanannya lama, minta sekedar es batu aja lama, minta apapun rasanya lama. Tp overall oke banget 👌👌👌",4
"Union Brasserie, Bakery & Bar","I always love their doughnuts. Btw, they have new bagels area. If you want to dine in, reservations are highly recommend.",5
"Union Brasserie, Bakery & Bar","for the price, the taste don't do justice. also the layout of the seating are too crowded and busy.",3
"Union Brasserie, Bakery & Bar",tempatnya bersih dan dingin,5
"Union Brasserie, Bakery & Bar","Pesen ube cake, tapi berhubung dateng bareng yang ulang tahun jadinya dapet free chocolate cake

Chocolate cakenya kemanisan untukku, tapi ube cakenya pas!

Buat yang muslim, perhatikan beberapa menu yang mengandung alkohol seperti red velvetnya",5
"Union Brasserie, Bakery & Bar","tempat enaknya, makanannya enak, mas masnya baik dan sabar fotoin kak lov bgt makasih mas yusuf union ps:)",5
"Union Brasserie, Bakery & Bar",nice,5
"Union Brasserie, Bakery & Bar","Dengan harga yang lumayan seharusnya Union bisa memastikan kalau semua bahan yang digunakan itu dari sumber yang etis dan fair. Apalagi di menunya banyak yang berbahan dasar telur, di mana kita tau sendiri telur itu banyak yang berasal dari kandang sempit, kotor, banyak salmonella nya. Gimana cara Union pastiin kesehatan konsumen? Ya salah satunya dengan punya kebijakan cage-free, yg datangnya gak dari telur dari kandang sempit kotor itu. Saya gak akan balik lagi ke sini sampe Union punya kebijakan cage-free ya. Biar semua aman. Makasih.",2
"Union Brasserie, Bakery & Bar","Salah satu tempat yg enak untuk chili di Jakarta. Tapi sayang sekali, tempat sebagus ini tidak punya kebijakan cage-free. Padahal kebijakan ini penting agar Union tidak lagi gunakan telur dari ayam yang menderita bertahun2 dan merasakan sakit berkepanjangan. Dari sekian banyak cake , pastilah Union gunakan telur yang tidak sedikit. Tolong dengar review ini ya, saya akan mengupdate bintangnya jika Union bersedia punya kebijakan cage-free ini.",1
"Union Brasserie, Bakery & Bar","Would you still eat here if luxury is a myth? Saya baru saja lihat investigasi mengenai ayam di kandang sangkar di Indonesia, dan kebanyakan dari kandangnya sangat kotor dan sempit. Ayamnya pun sangat stres karena sulit bergerak. Jika saya datang lagi ke sini, apakah Union sudah punya kebijakan cage-free? Saya ragu, karena tanpa kebijakan ini, bisa saja telur yang disajikan datang dari ayam yang menderita. Tolong rilis kebijakan cage-free segera agar semua yang datang bisa nyaman untuk memesan.",1
"Union Brasserie, Bakery & Bar","Dunia F&B makin bergerak ke arah cage-free, kenapa Union Group belum juga melangkah? Kami berharap kalian segera transparan soal kebijakan telur dan berani menetapkan standar lebih baik untuk industri.",1
"Union Brasserie, Bakery & Bar","Dengan harga yang lumayan seharusnya Union bisa memastikan kalau semua bahan yang digunakan itu dari sumber yang etis dan fair. Apalagi dimenunya banyak yang berbahan dasar telur, dimana kita tau sendiri telur itu banyak yang berasal dari kandang sempit, kotor, banyak salmonella nya. Gimana cara Union pastiin kesehatan konsumen? Ya salah satunya dengan punya kebijakan cage-free, yang datangnya gak dari telur dari kandang sempit kotor itu. Saya gak akan balik lagi kesini sampe Union punya kebijakan cage-free ya. Biar semua aman. Makasih",1
"Union Brasserie, Bakery & Bar","The place does have promising vibe and comfortable atmosphere, while the service is decently acceptable, but was FIRSTLY disappointed by the nice to see but not nice to taste selections of cakes (union cheesecakes and red velvet cakes, tbf the presentation was great tho), THEN was shocked by the bill charges for ‘air hangat’ request that’s costs 40,000 Rupiah. While price is less of an issue, what disheartens was waiter didn’t let know prior when requesting for hot water (what more, we did ordered 2 teas too?!). The cashier did try to explain upon payments politely, kudos for front-customer handling for that still. Overall, not a pleasant impression and dining experience. Personally will not revisit again. Thank you.",1
"Union Brasserie, Bakery & Bar","Salah satu tempat yang enak untuk chill di Jakarta. Tapi sayang sekali, tempat sebagus ini tidak punya kebijakan cage-free. Padahal kebijakan ini penting agar Union gak lagi gunakan telur dari ayam yang menderita bertahun2 dan merasakan sakit berkepanjangan. Dari sekian banyak cakes, pastilah Union gunain telur dalam jumlah yang gak sedikit. Tolong dengar review ini ya, saya akan kembali mengupdate bintangnya jika Union bersedia untuk punya kebijakan cage free ini.",1
"Union Brasserie, Bakery & Bar","Salah satu tempat yang enak untuk chill di Jakarta. Tapi sayang sekali, tempat sebagus ini tidak punya kebijakan cage-free. Padahal kebijakan ini penting agar Union gak lagi gunakan telur dari ayam yang menderita bertahun2 dan merasakan sakit berkepanjangan. Dari sekian banyak cakes, pastilah Union gunain telur dalam jumlah yang gak sedikit. Tolong dengar review ini ya, saya akan kembali mengupdate bintangnya jika Union bersedia untuk punya kebijakan cage free ini",3
"Union Brasserie, Bakery & Bar",Pelayanan sangat baik,5
"Union Brasserie, Bakery & Bar","Kedua kalinya berkunjung ke union cabang Plaza Senayan ini! over all paling bagus dibanding beberapa cabang lainnya menurutku. kemarin niatnya cuman mau klaim birthdays treats dan ngeteh cantik buat temenku karna kita abis lunch di tempat lain, jadinya aku malah ikut pesen crookienyaa yang beberapa waktu lalu aku liat postingannya di tiktok.. suprisingly ternyata enak bgt! croissantnya jadi bentuk bulat gitu dan cookies tebal diatasnya, coklatnya sangat lumer jadi begitu dipotong lalu dicelup kedalam susu full cream wow it feels so perfect! 10/10🤩",5
"Union Brasserie, Bakery & Bar","great service from Tegar, Sandy, and the team! they were super friendly and cheerful. thanks! 🫶🏻",5
"Union Brasserie, Bakery & Bar",Well made food for the whole family. The service was excellent. Thank you Yusuf in particular for your great service when I ate with my family.,5
"Union Brasserie, Bakery & Bar",Oke,5
"Union Brasserie, Bakery & Bar",Just like any other Union. Consistency is the key,5
"Union Brasserie, Bakery & Bar",Wahh playanannya ok bgt lagi lagi oleh mas bagass fav aku ramah dan suassnsnya asik bgtt nyaman,5
"Union Brasserie, Bakery & Bar",Mas bagas top lah,5
"Union Brasserie, Bakery & Bar","Great ambience to hang out with friends. Food was really good too. Had the truffle tagliatelle, fried duck and fried pork. All good!",5
"Union Brasserie, Bakery & Bar",good service,5
"Union Brasserie, Bakery & Bar",Club,5
"Union Brasserie, Bakery & Bar","Nice atmosfer great service. Mampir diskusi dengan teman sambil makan siang, kesan friendly dan dinamis namun elegan dapat dirasakan saat masuk ke sini. Pelayanan gercep dan cenderung ""semangat"" bisa ngubah mood. Makanan cukup variatif, tetapi yang menonjol cake-nya, dan mix-fruit beverage yang berasa eksperimental dan bikin seger. Cukup padat di jam makan siang setelah jumatan, saran google patut jadi pertimbangan.",5
"Union Brasserie, Bakery & Bar","I have dinner alone in here and they treat me well!

I ordered one of their mushroom pasta and their vanilla bourbon tea and the food came out only in 15 minutes! Additionaly, I add tiramisu as my dessert and it’s so 😍

All the staff in here are very helpful, specially Tegar that helps me taking my picture with his initiative!",5
"Union Brasserie, Bakery & Bar","Pelayanannya Mas Satria tuh top tier, bener2 bikin nyaman. Makanannya juga gak fail sama sekali",5
"Union Brasserie, Bakery & Bar",makanan nya enak staff nya ramah dan sangat membantu makasi mas awan☺️🙏,5
"Union Brasserie, Bakery & Bar",mas amirul baik banget mauu foto in kitaa,5
"Union Brasserie, Bakery & Bar","Wah mntap bgt pelayanannya, trutama di layani oleh mas bagasss ramahh humble pertahankan mas",5
"Union Brasserie, Bakery & Bar",Restoran kelas atas yg ada dj Jakarta dan pelayanan yg mantap dr mas bagass,5
"Union Brasserie, Bakery & Bar",dilayank sama Kak Alfi terimakasih Pelayanannya sangat ramah dan membantu,5
"Union Brasserie, Bakery & Bar","Mending ga usah buat BAZAR kalo toh jastipannya mengutamakan orang2 tertentu.
Orang yg ngantri kelen kerjai. Tapi yg tertentu bisa kelen utamakan.
Acara SAMPAH.",1
"Union Brasserie, Bakery & Bar",PELAYANAN YANG TERBAIK MAS FAISAL,5
"Union Brasserie, Bakery & Bar",GOOD - rifal a,5
"Union Brasserie, Bakery & Bar",mas tegar bestttt!!!!,5
"Union Brasserie, Bakery & Bar","My favorite place to go for brunch I loved the atmosphere here , the staff so humble and helpful, all that menu is good, must try Coffee classics here and Red velvet cake 🍰  so recommend, u can go at morning Weekend for try theirs Bagel Bar 🤍🤍🤍",5
"Union Brasserie, Bakery & Bar",Cozy and friendly Hotel,5
"Union Brasserie, Bakery & Bar",Pelayanan ka tegar bagus sekali,5
"Union Brasserie, Bakery & Bar","Resto terbaik di jakarta, mungkin terbaik diantara semua union. 😍😍

Server sangat helpfull, buat server Mas Yusuf, satu kata : TOP !! Selalu bisa kasih ide mau makan apa dan bisa memberikan deskripsi pas ada menu baru",5
"Union Brasserie, Bakery & Bar","Love the pasta and the calamari. Service was great as well, thank you Mas Yusuf.",5
"Union Brasserie, Bakery & Bar","Makanannya enak, servicenya bagus. Best",5
"Union Brasserie, Bakery & Bar","At all Good service
Walaupun waiting list karna kita gak reservasi dlu, tp OK gak gt lama nunggu nya.
Sama mas tegar waiter nya ok bgtt 👍🏼👍🏼",5
"Union Brasserie, Bakery & Bar","enakk bangett ,tempatnya nya juga baguss nyaman",5
"Union Brasserie, Bakery & Bar",Good service mas awan 🙏,5
"Union Brasserie, Bakery & Bar",foods delicious and service r very good,5
"Union Brasserie, Bakery & Bar",All great! Mas Faisal super baikk!!,5
"Union Brasserie, Bakery & Bar","Nice Place to hangout with friends..
Thank you servicenya Mas Faisal, ramah banget dan fast response.",5
"Union Brasserie, Bakery & Bar","Great taste of the food with the nice ambiance. Serve local and western food.
The dessert is the right combination with the coffee. For your convenience early reservation is needed...",5
"Union Brasserie, Bakery & Bar","Enjoy banget tempat nya apalagi kalo dateng sama pasangan di tambah dessert nya enak enak terutama tiramisu sama cake kacang ijo nya😇, big thanks mas tegar atas service nya hehe excellent🤩🤟",5
"Union Brasserie, Bakery & Bar",Good cafe.,5
"Union Brasserie, Bakery & Bar",Best place ini mah,5
"Union Brasserie, Bakery & Bar",Good food and good place,5
"Union Brasserie, Bakery & Bar",haduh gak banget kesini lg. staffnya gada yg ramah. ini security jg kita masuk dia sibuk main hp bahkan saat buka pintu. pastanya B aja. wooow bad experience banget.,1
"Union Brasserie, Bakery & Bar",mas faisal imuuuut jago motoinnya!! <3,5
"Union Brasserie, Bakery & Bar","@tegar bagus bgt masnya fotoinnya, pasta nya enak🙇🏻‍♀️",5
"Union Brasserie, Bakery & Bar",Sip,4
"Union Brasserie, Bakery & Bar",Tempatnya bagus!!!,4
"Union Brasserie, Bakery & Bar","This cafe is located @ Plaza Senayan, South Jakarta. The menu that i loved is various of bagel, which is only served on Saturday & Sunday, start from 7 am, but the other menus are available everyday. On Saturday and Sunday, many people who finishing their exercise from Gelora Bung Karno (GBK)  come to this cafe for cup of coffee and bagel. This is nice place, comfort vibes and delicious menu. It is worthit to try.",5
"Union Brasserie, Bakery & Bar",Really had great time here! Especially the waiter mas Tegar! He really helpful & friendly :),5
"Union Brasserie, Bakery & Bar",Are their red velvet cake almost every day for several months.  It was that good.,5
"Union Brasserie, Bakery & Bar",Tmpt hangout,4
"Union Brasserie, Bakery & Bar",Ok,4
"Union Brasserie, Bakery & Bar",Makanan nya enak² service nya luar biasaaaa server nya ramah niceee...,5
"Union Brasserie, Bakery & Bar",yummmmmm. pelayanan best,5
"Union Brasserie, Bakery & Bar",great service especially bagas and faisal! the foods and drinks are yummyy!!,5
"Union Brasserie, Bakery & Bar","semunya bagus dan layananya baik, mas bagas sangar baik",5
"Union Brasserie, Bakery & Bar","This is definitely one of my favorite places to have brunch, hang out or have dinner in Jakarta, and it has been since I was in university. This PS branch is the first and oldest UNION, long before they opened the second one in PIM and other branches across the city. It holds so much nostalgic value for me. Now they’ve even made their way to Surabaya (Ofc, I’ve been there too. Review coming soon, of course!).

Because Union is such a popular place, reservations are highly recommended. You can book via WhatsApp, by calling, or the easiest way is through their app. If you’re a member, they often have deals and promos through Union Group.

Union is designed as a European-style brasserie.. Classic, elegant, and effortlessly cozy. Whether you’re here for food, cocktails, or just enjoying the ambiance, this place hits all the marks! The interior is often described as greenhouse-like with lots of natural light, large windows, stylish framed posters, and a timeless black-and-white decor. Their gorgeous bar is one of the main highlights, giving that upscale vibe without being intimidating.

Recommended Menu:

🍟 Appetizers:

• Truffle Fries
(Super crispy and flavorful. Even my Belgian fiancé (who’s very picky with fries) approved!)

• Escargot Garlic Butter
(I’m not into escargot personally, but this has been my friends’ go-to favorite for years. Based on all the rave reviews I’ve heard from them, this dish deserves the spotlight.)

🥓 Mains:

• Whole Roast Baby Chicken
(Big portion alert! I can never finish it alone, but I still order it almost every time.)

• Chicken Steak with Peppercorn & Porcini Mushroom Sauce
(Served with fries instead of wedges. Juicy, flavorful, and consistent.)

• Pasta Picks: “Pork Crackling & Bacon Lardons” and “Roasted Mushroom”
(Both served with white truffle cream. A dream for truffle lovers like me!)

🍰 Desserts:

• Red Velvet Cake - Their signature
(Perfect for gifting or enjoying solo. The slice is generous enough to share.)

• Red Velvet Cheesecake

Note: Some people question whether these cakes contain alcohol (like rum). From what I know, they’re alcohol-free.

☕️ Non-Alcohol Drinks:

• Es Kopi Lokal
(This one is popular among coffee lovers too!)

• Oatside Honey Latte
(It’s a nice dairy-free for you.)

• Tropic Berry
(Fruity, sweet, acid and refreshing at one time.)

• TWG Teas
(They serve a wide selection by the cup. My personal faves: Moroccan Mint, Earl Grey, Chamomile, and Vanilla.)

🍸 Cocktails (alcoholic): Their cocktail is beyond the level. It’s so goooood! FYI, they’ve been listed among Asia’s 50 Best Bars. Definitely a proud moment for Indonesia!

These are my fav:
• Pina Colada
• Bloody Mary
• Aged Negroni.
(This one’s top-tier! Can easily compete with cocktails from Bali’s finest cocktail bars.)

IMPORTANT NOTE: They apply a limited table-use policy due to high demand. So plan your time wisely, and enjoy every bite!",5
"Union Brasserie, Bakery & Bar","Hospitality mba2 yg atur table parah!, banyak bgt table kosong ada sekitar 3-4 tp reserved sedangkan yg walk-in abtriannya up to 15 antrian!

Gak make sense bgt kalian ini, banyak tamu walk-in namun kalian mengutamakan reservasi?, gmn SOP kalian?

Buat tamu yg mau dateng walk-in weekend morning saturday or sunday, better GAK USAH!, bikin emosi list table kosong dan antri lama.

Masih banyak opsi lain brunch di sekitaran senayan gengs!",2
"Union Brasserie, Bakery & Bar",Good food and service,5
"Union Brasserie, Bakery & Bar","great food, nice ambience, worth to try!",5
"Union Brasserie, Bakery & Bar","Udah banyak tempat dicoba, tapi pelayanan dari Mas Satria beda. Ada sentuhan personal dan perhatian kecil yang bikin kita ngerasa dihargai. Good job, Mas! Plus, makanannya jg enak bgt",5
"Union Brasserie, Bakery & Bar","Tadi lunch di handle full sama mas Satria orangnya ramah, komunikatif, dan ngebantu banget. Ditambah lagi tampilannya rapi Orangnya juga enak diajak ngobrol, jadi gak canggung. Makanannya juga OKE Next time pasti balik lagi",5
"Union Brasserie, Bakery & Bar","the service and the food was soo good, thanks a lot to mas tegar",5
"Union Brasserie, Bakery & Bar","Pelayanan nyaa sangat ramah, penjelasan tentang menu nyaa juga mudah di mengerti, untuk staff yang namanya ahmad the best deh.",5
"Union Brasserie, Bakery & Bar","Tempat nya nyaman, makanan nya sangat enak, pelayanan nya super baik,",5
"Union Brasserie, Bakery & Bar","Makan malam sangat memuaskan, terima kasih servicenya mas awan",5
"Union Brasserie, Bakery & Bar","Cake ubie nya sangat enak, ga terlalu manis, cocok untuk yg ga suka terlalu manis, terimakasih mas awan atas rekomendasi menunya",5
"Union Brasserie, Bakery & Bar","Nasi babi garingnya sangat enak, terimakasih servicenya untuk mas awan👍🏻👍🏻👍🏻",5
"Union Brasserie, Bakery & Bar","Busy but warm ambience. Love their red velvet cake as always. Super helpful staff, Tegar",5
"Union Brasserie, Bakery & Bar",makasih mas tegar atas service nya hehe the best hehe,5
"Union Brasserie, Bakery & Bar","Datang Cobain Bagelnya, ternyata so so, service lama, pegel angkat tangan manggil server gak dtng2. Giliran waktu udah abis diusir cepet bgt.. minta Billnya lama juga..",1
"Union Brasserie, Bakery & Bar","Servicenya sangat tidak memuaskan,berapa kali di panggil tidak ada yg merespon
Sibuk main handphone",1
"Union Brasserie, Bakery & Bar","Seats are too close together, making it crowded. Service was slow; I asked for a spoon 3x and never received one 🙂",3
"Union Brasserie, Bakery & Bar","Udah 4x kesini, good ✨✨✨",5
"Union Brasserie, Bakery & Bar",Pengem menu baru pictachio raspberry cake oks enduls,5
"Union Brasserie, Bakery & Bar","Bartendernya seru, staff ramah""
Goooddd",5
"Union Brasserie, Bakery & Bar",Good 👍,5
"Union Brasserie, Bakery & Bar",Pasta yang ini enak.. wagyu bolognese,4
"Union Brasserie, Bakery & Bar","Suasananya enak banget, penataan kursi n meja bagus sekali. Makanannya enak-enak. Layanannya cepat dan sigap",5
"Union Brasserie, Bakery & Bar",Serba lengkap dan obral diskon utk pakaian dan keperluan lain,5
"Union Brasserie, Bakery & Bar","Yang di order out of stock baru bilang setelah ditanya 2 kali. Smoothies datengnya lama, setelah main course nya dateng. Straw smoothie diameter nya kecil, gak cocok & unpleasant. Cuma gede di hype nya aja, poor service & taste.",2
"Union Brasserie, Bakery & Bar",perfect,5
"Union Brasserie, Bakery & Bar",They sat a group of 19 people at a table for 8. They were incredibly loud and rude and disrupted all the guests in the area. Staff did nothing about it. They also didn't have enough waiters to serve anyone else,2
"Union Brasserie, Bakery & Bar","your hostess putri was rude, didn’t even smile and made me wait for my reservation. Ruined the experience, I’d say fire her or something lol",2
"Union Brasserie, Bakery & Bar",The red velvet cake is highly recommended.,5
"Union Brasserie, Bakery & Bar","Nice place with wonderful menu. food and drinks are excellent quality. Coffee is fine and fresh
Staff is welcoming and friendly
I like the solarium idea",5
"Union Brasserie, Bakery & Bar","mengecewakan pelayanannya,",1
"Union Brasserie, Bakery & Bar","I was a bit upset because I ordered the Duck Confit, but what came out was Bebek Goreng with Rice instead. I clearly stated I wanted the Duck Confit, and the waitress even confirmed it. Not only was the order wrong, but the waitress blamed me, saying it had already been repeated (?), and even suggested I should just try the Bebek Goreng instead. I'm quite picky about the food I eat, and I had already waited more than 20 minutes. Now I had to wait again because of the mistake. Thankfully, the food was delicious, the portion was just right, and everything tasted great.",4
"Union Brasserie, Bakery & Bar","PUAS SEKALI DENGAN PELAYANANNYA, BESTTTT. SUKSES SELALU🤍",5
"Union Brasserie, Bakery & Bar",Nice to hangout,5
"Union Brasserie, Bakery & Bar","The service and menu’s was soo good !
The place very comfy
Good service by mas Ivan and Om Rezky 👏🏼👏🏼",5
"Union Brasserie, Bakery & Bar",Right place for meeting,5
"Union Brasserie, Bakery & Bar",Pelayanan mas anwar mantapp!!!,5
"Union Brasserie, Bakery & Bar",Cukup strategis di wilayah selatan JAKARTA,5
"Union Brasserie, Bakery & Bar",💖,5
"Union Brasserie, Bakery & Bar",Gw mau book dinner on spot on june 20th tapi attitude bagian reservasi angkuh dan sombong sekali. Sorry to say I can spend money elsewhere. Bye,1
"Union Brasserie, Bakery & Bar",So far service  ok with smile and help full staff,4
"Union Brasserie, Bakery & Bar",Duo faaavvvvvvvv,5
"Union Brasserie, Bakery & Bar",love the bakmi with voagra!,4
"Union Brasserie, Bakery & Bar","Tried out their bagel bar and it was really good! Loved the variety of sauce they had. The truffle was superb, the butter made it so that it coats your mouth with that mushroom-y taste. The french onion was also great, strong onion flavor and a bit sweet too. The bagel itself was okay, I’d say it’s a bit too chewy – I expected the softer type. Also, I wish they gave a spoon so that it was easier to slather the sauce/butter on the bagel, cause it was pretty hard to dip it in.",4
"Union Brasserie, Bakery & Bar",Biarkan rating yg berbicara 🔥🔥,5
"Union Brasserie, Bakery & Bar",Maknyuus,5
"Union Brasserie, Bakery & Bar",Makasih mas Pras  seneng saya banget bisa di layanin oleh mas prass,5
"Union Brasserie, Bakery & Bar","Seru DJ dan musiknya

Mas Pras is the man!!

Ambience oke

Truffle fries ok

Cake raspberry vanilla cake dan red velvet juara
Drinks ok

Sop buntut baiknya di wadah mangkok cekung aja jadi lebih pas. Kuahnya menurut saya terlalu asin dan wortelnya kurang segar.",4
"Union Brasserie, Bakery & Bar","Tempat luar biasa untuk apa aja yang kita mau ngapain , nongkrong , makan , minum , cigar  , bahkan ngopi",5
"Union Brasserie, Bakery & Bar",Thank you Mas Pras for the excellent service.,5
"Union Brasserie, Bakery & Bar",The best 👍🏻👍🏻👍🏻,5
"Union Brasserie, Bakery & Bar",Great,4
"Union Brasserie, Bakery & Bar",Tempatnya nyaman dan full music,5
"Union Brasserie, Bakery & Bar",Very smokey even in non smoking area also very hot sun through the glass roof is like a magnifying 🔎 burn under it. Much prefer the one in GI,3
"Union Brasserie, Bakery & Bar","Pastikan untuk reservasi, karena waitlistnya sangat panjang. Vibenya emang seru banget sih, great brunch spot (or lunch or dinner). Sebetulnya ke sini buat bagel barnya. Dan gak bikin nyesel.

Kalau ga kebagian meja, bisa beli take away dan makan di area mancurnya. Banyak bean bag chair yang bisa dipake sambil ngadem bawah pohon.",5
"Union Brasserie, Bakery & Bar",Perfect,5
"Union Brasserie, Bakery & Bar","Pesen 1 pasta. 3 bagel. 45 menit ga keluar2x. Saya harus 2x menanyakan pesanan saya mana kok belum keluar. Setelah saya menanyakan yang ke 2x dengan nada yang lebih tegas baru makanan mulai keluar satu per satu. Itupun sudah dingin dan keras. Sepertinya di dapur sudah siap but no one bother to bring and served the food. Diawal saya sudah sekaligus pesan dessert dan sudah info juga kalo dessert di served later. Akhirnya setelah selesai main meal, saya panggil waitres untuk dessert saya diserved, dan lagi lagi saya harus MINTA 2X supaya dessert saya di served. Padahal saya hanya pesan 1 slice of blackforest cake. Saya yakin mereka tidak kekurangan waitress. Menurut saya, kalo untuk ngopi and afternoon dessert bolehlah di sini. Tapi kalo untuk lunch or dinner kurang banget si. Waitress nya juga harus di training ulang sepertinya dari sopan Santan, eye contact, tutur kata semua nya masih kurang. Giliran panggil bill cuman 5 detik langsung datang...

Last but not least, I came there for the bagel and yet my biggest disappointment is the bagel...oh my goodness! How could you called that bagel?? Is nothing near what I had in NY. So disappointing!",2
"Union Brasserie, Bakery & Bar",Good,4
"Union Brasserie, Bakery & Bar",Gets too crowded sometimes but it is what it is.,5
"Union Brasserie, Bakery & Bar","Another option for cafe n bar inside the plaza senayan, hv various menu , mostly smoking area",5
"Union Brasserie, Bakery & Bar",Tempatnya bagus dessertnya enak pelayannya ramah ganteng juga namanya mas rangga😙,5
"Union Brasserie, Bakery & Bar","B’fast @Union PS with their limited menu bagel’s

• Taste: 4/5
Bagels 4/5
Butter dipping 3.9/5
Croissant w/ omelete 4/5
Kopsus kampung 3.7/5
• Menu: 3.9/5, not too many variant for the bagels, but plenty of their dipping
• Ambience: 4/5, cozy & lux
• Price : taste = affordable for the bagels, pricey for the dippings
• Services: friendly staffs
• Cleanliness: 4.8/5
• Parking lot: 3.5/5 wide space area for parking, but a bit remote from the venue
• Overall: 4/5, extend the bagels promo time",4
"Union Brasserie, Bakery & Bar","menurut ku union disini yang paling mantul ambiencenya cuma waiting list ya bun lumayan lama karena serame itu apalagi after office😮‍💨 pelayanannya gercep dan oke

kalau ke union selalu order redvelvetnya nyammm so far gada complainan sih union paling harganya aja🤣 in this economy mayan menguras dompet say hahaha",5
"Union Brasserie, Bakery & Bar",Bagel and dips was 👌🏻👌🏻👌🏻,5
"Union Brasserie, Bakery & Bar",Enak,5
"Union Brasserie, Bakery & Bar","Best meal I’ve had in Indonesia. The foie gras noodles were amazing. The smashed burger, salad, ox tail, dessert and even the coffee were all spectacular. Perfect service, temperature, atmosphere, and semi-open kitchen too. Highly recommend Union if you’re in Jakarta!",5
"Union Brasserie, Bakery & Bar",Home away from home since opening.,5
"Union Brasserie, Bakery & Bar","The services and place was good! All way good, great job team!",5
"Union Brasserie, Bakery & Bar",Still my all time favorite to hang out and have drinks with friends. Love the big windows overlooking the fountains and big space.,5
"Union Brasserie, Bakery & Bar",Hati hati bagi yang muslim.. ada makanan,1
"Union Brasserie, Bakery & Bar","Good coffe, good vibes",5
"Union Brasserie, Bakery & Bar",Thanks youu,5
"Union Brasserie, Bakery & Bar","Security nya belagu,Lo fikir lu siapa babu  sama!
Klo ojol cuma buat ribet ga usah restoran lu pake online.",1
"Union Brasserie, Bakery & Bar","Bintang 5 nya untuk kak rezky !

Karena klo bukan karna service nya yg baik hati dan ramah, udah empet banget pagi2 perkara flow antrian bagel...

Thank u kak, you dabez!",5
Stalk Jakarta,stalk jakarta adalah satu  bar terbaik di scbd,5
Stalk Jakarta,"stalk jakarta adalah salah satu bar terbaik di SCBD
aku di handle sama mas fadil yang super duper asik",5
Stalk Jakarta,"stalk jakarta adalah salah satu bar terbaik di SCBD
aku di handle sama mas Fadil yang supur duper humble",5
Stalk Jakarta,stalk jakarta adalah salah satu bar terbaik di SCBD aku di handle sama mas Fadil yang supur duper humble,5
Stalk Jakarta,stalk jakrta adalah satu bar terbaik di scbd,5
Stalk Jakarta,"Never been found Jakarta night’s life without all the staff behind the bar, Rafi, and his colleagues, (I’m sorry I dont know how to pronounce his name, Alma?,)yet most of all them were excellent staff I ever met.
Brava!",5
Stalk Jakarta,"Good
Bar dijakarta",5
Stalk Jakarta,Comfy!,5
Stalk Jakarta,baguss banget,5
Stalk Jakarta,godd job and the nice,5
Stalk Jakarta,baguss makanannya juga enakkk bangettt,5
Stalk Jakarta,LOVE BGT SAMA STALK💃🏻💃🏻🤎🤎🤎🤎,5
